Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CameraChangeListener,1,0,2,2,18,3,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PhotoController.java,92
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotosController,10,0,14,12,150,20,0,2,0.0,7,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PhotosController.java,34
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PhotosController.java,40
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeStoredCamerasChangeListener,1,0,2,2,18,3,0,0,0.0,0,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PhotosController.java,71
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,345,7,407,207,0,981,0,2,0.007371007371007371,11,76,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,76
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,1,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,81
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,8,7,3,2,22,3,0,0,0.0,45,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,83
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,EditableProperty,0,0,0,0,4,0,0,0,-1.0,7,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,112
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,12,0,8,8,117,19,0,0,0.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,6433
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,JoinedWall,10,0,13,13,77,15,0,0,0.15384615384615385,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,6562
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointWithAngleMagnetism,4,0,7,4,100,13,2,0,0.0,12,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,6660
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPointWithAngleMagnetism,0,0,3,2,77,20,0,1,-1.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,6793
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPointWithAngleMagnetism,0,0,2,2,73,18,0,1,-1.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,6887
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PointMagnetizedToClosestWallOrRoomPoint,3,0,6,5,57,12,0,0,0.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,6974
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,0,0,18,18,42,18,31,0,-1.0,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7046
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractModeChangeState,0,0,4,4,39,11,6,1,-1.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7109
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,1,0,6,6,194,59,0,2,0.6666666666666666,1,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7152
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,17,0,12,11,254,58,0,1,0.25,1,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7333
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,3,0,8,7,98,24,0,1,0.5,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7653
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,2,0,9,9,64,17,0,1,0.6666666666666666,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7795
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,8,0,6,6,68,11,0,1,0.5,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7872
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,1,0,7,7,37,9,0,2,0.7142857142857143,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,7961
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractWallState,4,0,5,1,90,17,2,1,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,8018
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,19,0,21,15,0,84,0,2,0.23809523809523808,1,10,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,8129
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallResizeState,8,0,10,10,88,13,0,2,0.4,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,8757
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRotationState,8,0,11,10,76,14,0,1,0.2727272727272727,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,8876
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurniturePitchRotationState,3,0,9,8,50,10,0,1,0.3333333333333333,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,8992
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureRollRotationState,3,0,9,8,50,10,0,1,0.3333333333333333,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9068
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureElevationState,5,0,10,9,64,11,0,1,0.3,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9144
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureHeightState,6,0,10,9,83,12,0,1,0.3,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9241
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureResizeState,10,0,12,10,125,20,0,1,0.25,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9362
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LightPowerModificationState,4,0,8,7,52,8,0,1,0.375,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9541
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureNameOffsetState,6,0,8,8,56,9,0,1,0.375,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9615
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PieceOfFurnitureNameRotationState,6,0,9,9,58,11,0,1,0.3333333333333333,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9693
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CameraYawRotationState,6,0,8,7,63,11,0,1,0.5,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9784
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CameraPitchRotationState,3,0,8,7,45,8,0,1,0.5,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9876
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CameraElevationState,4,0,8,7,52,9,0,1,0.5,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,9947
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DimensionLineCreationState,1,0,7,7,41,10,0,2,0.7142857142857143,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10024
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DimensionLineDrawingState,10,0,16,13,0,50,0,1,0.25,1,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10085
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DimensionLineResizeState,10,0,12,10,186,29,0,1,0.3333333333333333,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10424
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DimensionLineOffsetState,4,0,8,8,51,8,0,1,0.5,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10677
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomCreationState,1,0,7,7,44,10,0,2,0.7142857142857143,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10753
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractRoomState,2,0,5,1,62,10,2,1,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10820
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomDrawingState,10,0,19,13,0,81,0,2,0.21052631578947367,1,11,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,10907
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomResizeState,8,0,10,10,94,13,0,2,0.4,1,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11464
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomNameOffsetState,6,0,8,8,56,9,0,1,0.375,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11590
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomNameRotationState,6,0,9,9,58,11,0,1,0.3333333333333333,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11668
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomAreaOffsetState,6,0,8,8,56,9,0,1,0.375,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11759
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomAreaRotationState,6,0,9,9,58,11,0,1,0.3333333333333333,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11837
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineCreationState,0,0,4,4,20,5,0,2,-1.0,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11928
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,AbstractPolylineState,2,0,5,1,63,11,2,1,0.4,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,11959
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineDrawingState,11,0,18,14,0,51,0,2,0.2222222222222222,1,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12049
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineResizeState,9,0,10,10,89,14,0,2,0.4,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12396
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LabelCreationState,0,0,3,3,14,3,0,2,-1.0,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12517
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LabelRotationState,6,0,10,10,61,12,0,1,0.4,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12539
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LabelElevationState,5,0,10,9,66,11,0,1,0.4,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12634
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CompassRotationState,4,0,9,8,57,10,0,1,0.4444444444444444,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12734
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CompassResizeState,5,0,9,8,58,9,0,1,0.4444444444444444,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanController.java,12817
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanView,0,0,27,27,119,27,2,2,-1.0,45,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanView.java,29
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CursorType,0,0,0,0,4,0,0,0,-1.0,13,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PlanView.java,34
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineController,35,0,26,23,456,75,0,1,0.0,6,14,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PolylineController.java,37
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PolylineController.java,43
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylinesModificationUndoableEdit,11,0,4,3,42,4,0,0,0.0,1,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PolylineController.java,425
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ModifiedPolyline,8,0,3,3,35,3,0,0,0.0,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PolylineController.java,530
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PrintPreviewController,5,0,3,3,35,4,0,1,0.0,4,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\PrintPreviewController.java,25
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomController,89,0,54,43,0,248,0,1,0.037037037037037035,6,22,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,50
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,55
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPaint,0,0,0,0,4,0,0,0,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,62
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomsAndWallSidesModificationUndoableEdit,32,0,4,3,84,4,0,0,0.0,1,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,1313
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ModifiedRoom,11,0,3,3,44,3,0,0,0.0,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,1653
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallSide,8,2,7,7,39,7,0,0,0.0,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,1701
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ModifiedWall,6,0,4,4,45,8,0,0,0.0,2,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,1753
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ModifiedWallSide,5,0,3,3,64,9,0,0,0.0,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\RoomController.java,1805
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,TextureChoiceController,9,0,14,14,127,21,0,1,0.0,15,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\TextureChoiceController.java,32
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,1,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\TextureChoiceController.java,37
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,TextureChoiceView,0,0,1,1,11,1,1,1,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\TextureChoiceView.java,22
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ThreadedTaskController,8,0,11,10,107,16,0,1,0.0,8,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\ThreadedTaskController.java,31
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ExceptionHandler,0,0,1,1,6,1,0,0,-1.0,5,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\ThreadedTaskController.java,147
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ThreadedTaskView,0,0,2,2,14,2,1,1,-1.0,6,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\ThreadedTaskView.java,22
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,TransferableView,3,2,1,1,34,1,2,1,-1.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\TransferableView.java,22
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DataType,3,2,3,2,17,3,0,0,0.0,7,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\TransferableView.java,28
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,TransferObserver,0,0,1,1,6,1,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\TransferableView.java,52
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,UserPreferencesController,26,0,55,54,0,80,0,1,0.0,7,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\UserPreferencesController.java,29
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\UserPreferencesController.java,34
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,VideoController,15,0,28,25,267,39,0,1,0.0,6,10,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\VideoController.java,34
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\VideoController.java,39
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeEnvironmentChangeListener,1,0,2,2,18,3,0,0,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\VideoController.java,74
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,View,0,0,0,0,6,0,17,0,-1.0,69,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\View.java,22
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ViewFactory,0,0,29,29,123,29,2,0,-1.0,36,43,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\ViewFactory.java,29
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ViewFactoryAdapter,0,0,29,29,181,29,0,1,-1.0,2,43,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\ViewFactoryAdapter.java,29
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallController,89,0,64,56,1540,271,0,1,0.0,6,18,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WallController.java,42
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WallController.java,47
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallShape,0,0,0,0,4,0,0,0,-1.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WallController.java,56
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPaint,0,0,0,0,4,0,0,0,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WallController.java,60
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallsModificationUndoableEdit,37,0,4,3,94,4,0,0,0.0,1,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WallController.java,1371
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ModifiedWall,19,0,20,20,102,20,0,0,0.0,0,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WallController.java,1767
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WizardController,17,0,25,18,279,40,3,1,0.08,4,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WizardController.java,29
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WizardController.java,38
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WizardControllerStepState,4,0,15,13,64,18,3,0,0.4666666666666667,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WizardController.java,285
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,0,0,0,0,1,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\viewcontroller\WizardController.java,289
