file,class,method,variable,usage
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler$Anonymous1,run/0,args,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler$Anonymous1,run/0,requestCount,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSkipArray/1[boolean],pos,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSkipArray/1[boolean],skip,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSkipArray/1[boolean],reverse,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"BoyerMooreSearchMatcher/2[java.lang.String,boolean]",ignoreCase,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"BoyerMooreSearchMatcher/2[java.lang.String,boolean]",pattern,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",firstTime,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",_end,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",pos,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",start,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",match,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",end,7
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",text,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",reverse,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"nextMatch/5[java.lang.CharSequence,boolean,boolean,boolean,boolean]",subText,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],tmp,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],i,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],j,20
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],k,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],reverse,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],suffix,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,generateSuffixArray/1[boolean],m,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"BoyerMooreSearchMatcher/3[java.lang.String,boolean,boolean]",wholeWord,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"BoyerMooreSearchMatcher/3[java.lang.String,boolean,boolean]",ignoreCase,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"BoyerMooreSearchMatcher/3[java.lang.String,boolean,boolean]",pattern,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"BoyerMooreSearchMatcher/3[java.lang.String,boolean,boolean]",i,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,getSkipIndex/1[char],ch,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",pos,8
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",ch,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",anchor,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",skip_index,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",good_suffix,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",skip,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",text,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",reverse,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",suffix,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,"match/2[java.lang.CharSequence,boolean]",bad_char,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",cellHasFocus,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",isSelected,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",name,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",index,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",label,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",list,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",value,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",registerValue,10
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,"getListCellRendererComponent/5[javax.swing.JList,java.lang.Object,int,boolean,boolean]",register,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,valueUpdated/1[org.gjt.sp.jedit.gui.Task],task,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,maximumUpdated/1[org.gjt.sp.jedit.gui.Task],task,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,done/1[org.gjt.sp.jedit.gui.Task],task,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,waiting/1[org.gjt.sp.jedit.gui.Task],task,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,running/1[org.gjt.sp.jedit.gui.Task],task,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\gui\StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,statusUpdated/1[org.gjt.sp.jedit.gui.Task],task,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,getXMLEncoding/1[java.lang.String],ch,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,getXMLEncoding/1[java.lang.String],e,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,getXMLEncoding/1[java.lang.String],endIndex,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,getXMLEncoding/1[java.lang.String],index,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,getXMLEncoding/1[java.lang.String],encoding,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,getXMLEncoding/1[java.lang.String],xmlPI,6
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,detectEncoding/1[java.io.InputStream],offset,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,detectEncoding/1[java.io.InputStream],count,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,detectEncoding/1[java.io.InputStream],_xmlPI,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,detectEncoding/1[java.io.InputStream],XML_PI_LENGTH,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\io\XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,detectEncoding/1[java.io.InputStream],sample,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\options\SaveBackupOptionPane.java,org.gjt.sp.jedit.options.SaveBackupOptionPane$MyActionListener,actionPerformed/1[java.awt.event.ActionEvent],e,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\options\SaveBackupOptionPane.java,org.gjt.sp.jedit.options.SaveBackupOptionPane$MyActionListener,actionPerformed/1[java.awt.event.ActionEvent],choosenFolder,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\SearchDialog.java,org.gjt.sp.jedit.search.SearchDialog$SettingsActionHandler,actionPerformed/1[java.awt.event.ActionEvent],evt,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\search\SearchDialog.java,org.gjt.sp.jedit.search.SearchDialog$SettingsActionHandler,actionPerformed/1[java.awt.event.ActionEvent],source,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,setBindings/1[java.util.Hashtable],bindings,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,invokeAction/1[E],action,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,E]",keyBinding,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,E]",action,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,removeKeyBinding/1[java.lang.String],st,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,removeKeyBinding/1[java.lang.String],current,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,removeKeyBinding/1[java.lang.String],keyBinding,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,removeKeyBinding/1[java.lang.String],keyCodeStr,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,removeKeyBinding/1[java.lang.String],keyStroke,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,removeKeyBinding/1[java.lang.String],o,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,invokeAction/1[java.lang.String],action,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"handleKey/2[org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean]",dryRun,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"handleKey/2[org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean]",keyStroke,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEvent/3[java.awt.event.KeyEvent,int,boolean]",evt,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEvent/3[java.awt.event.KeyEvent,int,boolean]",from,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEvent/3[java.awt.event.KeyEvent,int,boolean]",global,0
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,toString/1[java.awt.event.KeyEvent],evt,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,toString/1[java.awt.event.KeyEvent],b,7
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,toString/1[java.awt.event.KeyEvent],id,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,setCurrentBindings/1[java.util.Hashtable],bindings,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.String]",keyBinding,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.String]",action,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,getKeyBinding/1[java.lang.String],st,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,getKeyBinding/1[java.lang.String],current,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,getKeyBinding/1[java.lang.String],keyBinding,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,getKeyBinding/1[java.lang.String],keyStroke,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,getKeyBinding/1[java.lang.String],o,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEventKeyStrokeHandling/4[java.awt.event.KeyEvent,int,java.lang.String,boolean]",mode,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEventKeyStrokeHandling/4[java.awt.event.KeyEvent,int,java.lang.String,boolean]",consumed,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEventKeyStrokeHandling/4[java.awt.event.KeyEvent,int,java.lang.String,boolean]",evt,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEventKeyStrokeHandling/4[java.awt.event.KeyEvent,int,java.lang.String,boolean]",from,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEventKeyStrokeHandling/4[java.awt.event.KeyEvent,int,java.lang.String,boolean]",global,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"processKeyEventKeyStrokeHandling/4[java.awt.event.KeyEvent,int,java.lang.String,boolean]",keyStroke,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,setKeyEventInterceptor/1[java.awt.event.KeyListener],keyEventInterceptor,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",st,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",current,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",keyBinding,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",prefixStr,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",action,1
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",keyCodeStr,3
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",keyStroke,4
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",hash,2
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\input\AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,"addKeyBinding/2[java.lang.String,java.lang.Object]",o,5
C:\Users\20215365\Documents\Research\Desktop\.\jEdit-v5.5.0\org\gjt\sp\jedit\pluginmgr\InstallPanel.java,org.gjt.sp.jedit.pluginmgr.InstallPanel$KeyboardAction,KeyboardAction/1[org.gjt.sp.jedit.pluginmgr.KeyboardCommand],command,2
