file,class,method,variable,usage
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,getStringBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],dimensions,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",pGraphics,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",pEdge,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",label,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,"LabeledStraightEdgeViewer/3[ca.mcgill.cs.jetuml.views.LineStyle,ca.mcgill.cs.jetuml.views.ArrowHead,java.util.function.Function<ca.mcgill.cs.jetuml.diagram.Edge,java.lang.String>]",pLineStyle,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,"LabeledStraightEdgeViewer/3[ca.mcgill.cs.jetuml.views.LineStyle,ca.mcgill.cs.jetuml.views.ArrowHead,java.util.function.Function<ca.mcgill.cs.jetuml.diagram.Edge,java.lang.String>]",pLabelExtractor,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,"LabeledStraightEdgeViewer/3[ca.mcgill.cs.jetuml.views.LineStyle,ca.mcgill.cs.jetuml.views.ArrowHead,java.util.function.Function<ca.mcgill.cs.jetuml.diagram.Edge,java.lang.String>]",pArrowHead,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],pEdge,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],bounds,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\LabeledStraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.LabeledStraightEdgeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],label,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\PersistenceService.java,ca.mcgill.cs.jetuml.persistence.PersistenceService,read/1[java.io.File],in,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\PersistenceService.java,ca.mcgill.cs.jetuml.persistence.PersistenceService,read/1[java.io.File],e,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\PersistenceService.java,ca.mcgill.cs.jetuml.persistence.PersistenceService,read/1[java.io.File],pFile,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\PersistenceService.java,ca.mcgill.cs.jetuml.persistence.PersistenceService,"save/2[ca.mcgill.cs.jetuml.diagram.Diagram,java.io.File]",pFile,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\PersistenceService.java,ca.mcgill.cs.jetuml.persistence.PersistenceService,"save/2[ca.mcgill.cs.jetuml.diagram.Diagram,java.io.File]",pDiagram,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\PersistenceService.java,ca.mcgill.cs.jetuml.persistence.PersistenceService,"save/2[ca.mcgill.cs.jetuml.diagram.Diagram,java.io.File]",out,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",pObject,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",exception,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",edge,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",edges,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",edgeClass,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",property,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",i,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",pContext,4
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeEdges/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",object,4
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",pObject,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",exception,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",node,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",nodes,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",nodeClass,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",property,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",i,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",pContext,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"decodeNodes/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",object,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,restoreRootNodes/1[ca.mcgill.cs.jetuml.persistence.DeserializationContext],node,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,restoreRootNodes/1[ca.mcgill.cs.jetuml.persistence.DeserializationContext],pContext,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,decode/1[org.json.JSONObject],diagram,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,decode/1[org.json.JSONObject],exception,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,decode/1[org.json.JSONObject],context,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,decode/1[org.json.JSONObject],pDiagram,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",pObject,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",node,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",nodes,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",children,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",i,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",j,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",pContext,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\persistence\JsonDecoder.java,ca.mcgill.cs.jetuml.persistence.JsonDecoder,"restoreChildren/2[ca.mcgill.cs.jetuml.persistence.DeserializationContext,org.json.JSONObject]",object,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"drawSelectionHandles/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",pGraphics,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"drawSelectionHandles/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",pNode,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"contains/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",pPoint,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"contains/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",pNode,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],scaleX,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],scaleY,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],canvas,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],bounds,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],width,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],scale,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],graphics,4
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],pNode,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],height,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",ex,8
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",ey,8
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",bounds,12
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",x,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",y,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",pDirection,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",slope,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",pNode,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\AggregationEdge.java,ca.mcgill.cs.jetuml.diagram.edges.AggregationEdge,buildProperties/0,pType,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\AggregationEdge.java,ca.mcgill.cs.jetuml.diagram.edges.AggregationEdge,setType/1[ca.mcgill.cs.jetuml.diagram.edges.AggregationEdge.Type],pType,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\AggregationEdge.java,ca.mcgill.cs.jetuml.diagram.edges.AggregationEdge,AggregationEdge/1[ca.mcgill.cs.jetuml.diagram.edges.AggregationEdge.Type],pType,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",bottomBounds,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",bounds,2
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",delta,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",topBounds,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",connectionPoint,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",newX,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",pDirection,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",pNode,4
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],pNode,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,getBottomBounds/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],pNode,0
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,getTopDimension/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],nameBounds,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,getTopDimension/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],topWidth,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,getTopDimension/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],pNode,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",pGraphics,3
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",bottomBounds,1
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",topBounds,5
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",pNode,4
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\AbstractPackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.AbstractPackageNodeViewer,getTopBounds/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],topDimension,2
