,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,label,project
0,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetAmountEditorFragment.java,org.gnucash.android.ui.budget.BudgetAmountEditorFragment$BudgetAmountViewHolder$Anonymous2,anonymous,1,1,0,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Interfacer,gnucash-android-2.4.1
1,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetAmountEditorFragment.java,org.gnucash.android.ui.budget.BudgetAmountEditorFragment$BudgetAmountViewHolder$Anonymous1,anonymous,5,5,0,5,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,-1,0,Interfacer,gnucash-android-2.4.1
2,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
3,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
4,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
5,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous5,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
6,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/OnTransactionClickedListener.java,org.gnucash.android.ui.transaction.OnTransactionClickedListener,interface,0,1,1,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,Service Provider,gnucash-android-2.4.1
7,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/util/TaskDelegate.java,org.gnucash.android.ui.util.TaskDelegate,interface,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,Service Provider,gnucash-android-2.4.1
8,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
9,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/BookDbHelper.java,org.gnucash.android.db.BookDbHelper,class,16,21,5,16,11,2,0,33,11,0.72222227,0.16666667,0.16666667,6,1,4,2,0,0,4,0,0,0,3,2,1,2,0,0,2,0,6,83,1,0,1,2,0,28,3,28,8,26,2,0,0,0,150,1,0,Service Provider,gnucash-android-2.4.1
10,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous7,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
11,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous6,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
12,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous9,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
13,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,org.gnucash.android.ui.passcode.KeyboardFragment$Anonymous8,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0,Service Provider,gnucash-android-2.4.1
14,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetAmountEditorFragment.java,org.gnucash.android.ui.budget.BudgetAmountEditorFragment,class,24,26,2,24,26,2,0,41,54,0.875,0.0,0.0,12,1,6,6,0,0,6,0,0,0,6,0,0,4,0,2,0,0,1,154,10,3,7,0,1,4,2,23,1,25,2,0,1,0,130,1,0,Interfacer,gnucash-android-2.4.1
15,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/account/AccountsListFragment.java,org.gnucash.android.ui.account.AccountsListFragment$AccountRecyclerAdapter,innerclass,13,13,0,13,8,3,0,31,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,114,1,0,2,0,0,0,4,13,1,11,1,3,1,0,40,0,0,Interfacer,gnucash-android-2.4.1
17,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseSchema.java,org.gnucash.android.db.DatabaseSchema$ScheduledActionEntry,innerclass,1,1,0,1,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,17,0,0,19,0,0,0,0,0,17,0,17,0,17,0,0,0,0,46,1033,0,Information Holder,gnucash-android-2.4.1
18,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerPalette.java,org.gnucash.android.ui.colorpicker.ColorPickerPalette,class,12,14,2,12,19,2,0,15,24,0.72222215,0.16666667,0.16666667,9,0,4,5,0,0,4,0,0,0,6,0,1,5,0,0,0,0,2,105,4,2,8,0,1,0,11,27,5,21,2,0,0,0,133,1,0,Service Provider,gnucash-android-2.4.1
19,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,org.gnucash.android.ui.export.ExportFormFragment$Anonymous4,anonymous,1,1,0,1,2,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,-1,0,Interfacer,gnucash-android-2.4.1
20,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,org.gnucash.android.ui.export.ExportFormFragment$Anonymous3,anonymous,2,2,0,2,2,1,0,13,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,2,1,5,0,4,1,0,0,0,24,-1,0,Interfacer,gnucash-android-2.4.1
21,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/AboutPreferenceFragment.java,org.gnucash.android.ui.settings.AboutPreferenceFragment$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,Service Provider,gnucash-android-2.4.1
22,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,org.gnucash.android.ui.export.ExportFormFragment$Anonymous5,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,Interfacer,gnucash-android-2.4.1
23,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,org.gnucash.android.ui.export.ExportFormFragment$Anonymous2,anonymous,2,2,0,2,2,1,0,13,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,2,1,8,0,7,1,0,0,0,28,-1,0,Interfacer,gnucash-android-2.4.1
24,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,org.gnucash.android.ui.export.ExportFormFragment$Anonymous1,anonymous,5,5,0,5,10,1,0,12,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,41,1,0,2,0,1,1,4,8,0,3,2,0,0,0,28,-1,0,Interfacer,gnucash-android-2.4.1
25,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/util/CursorRecyclerAdapter.java,org.gnucash.android.ui.util.CursorRecyclerAdapter$ChangeObserver,innerclass,3,3,0,3,3,2,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,Service Provider,gnucash-android-2.4.1
26,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/receivers/TransactionRecorder.java,org.gnucash.android.receivers.TransactionRecorder,class,12,13,1,12,7,2,0,26,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,46,0,1,5,1,1,1,0,20,0,17,3,0,0,0,84,1,0,Service Provider,gnucash-android-2.4.1
30,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/adapter/DatabaseAdapter.java,org.gnucash.android.db.adapter.DatabaseAdapter,class,12,95,83,12,71,1,0,59,128,0.81533104,0.4331984,0.51012146,41,0,31,2,8,0,39,2,3,0,7,0,0,0,7,0,3,0,7,345,31,4,9,9,2,188,9,44,25,33,3,0,1,0,319,1025,0,Service Provider,gnucash-android-2.4.1
31,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java,org.gnucash.android.ui.transaction.SplitEditorFragment$BalanceTextWatcher,innerclass,7,7,0,7,7,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,24,0,1,0,0,0,0,0,9,0,5,3,0,0,0,40,2,0,Interfacer,gnucash-android-2.4.1
32,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/OwnCloudDialogFragment.java,org.gnucash.android.ui.settings.dialog.OwnCloudDialogFragment,class,19,24,5,19,15,2,0,33,14,0.6944444,0.1,0.1,9,1,5,4,0,0,5,0,0,0,16,1,0,16,0,0,0,0,0,150,2,0,2,0,0,0,1,29,0,25,1,3,0,0,97,1,0,Interfacer,gnucash-android-2.4.1
33,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/model/TransactionType.java,org.gnucash.android.model.TransactionType,enum,1,14,13,1,2,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,2,0,1,0,0,0,0,30,1,0,Information Holder,gnucash-android-2.4.1
34,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseHelper.java,org.gnucash.android.db.DatabaseHelper,class,5,23,18,5,12,2,0,16,13,0.8166667,0.0,0.0,6,1,4,1,0,1,5,0,0,0,10,10,3,7,0,0,10,0,12,93,1,1,0,2,1,239,1,23,23,22,2,0,0,0,139,1,0,Service Provider,gnucash-android-2.4.1
35,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/common/BaseDrawerActivity.java,org.gnucash.android.ui.common.BaseDrawerActivity$Anonymous3,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,0,Interfacer,gnucash-android-2.4.1
36,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/common/BaseDrawerActivity.java,org.gnucash.android.ui.common.BaseDrawerActivity$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Interfacer,gnucash-android-2.4.1
37,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/common/BaseDrawerActivity.java,org.gnucash.android.ui.common.BaseDrawerActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,Interfacer,gnucash-android-2.4.1
38,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/PasscodePreferenceActivity.java,org.gnucash.android.ui.passcode.PasscodePreferenceActivity,class,5,6,1,5,7,2,0,14,0,0.25,1.0,1.0,2,0,1,0,1,0,2,0,0,0,4,0,0,4,0,0,0,0,0,42,1,0,0,0,0,1,0,7,0,5,2,0,0,0,40,1,0,Service Provider,gnucash-android-2.4.1
40,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/export/ExportAsyncTask.java,org.gnucash.android.export.ExportAsyncTask$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1,0,Interfacer,gnucash-android-2.4.1
41,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/account/AccountsListFragment.java,org.gnucash.android.ui.account.AccountsListFragment$AccountRecyclerAdapter$AccountViewHolder,innerclass,9,9,0,9,4,2,0,5,1,0.8888889,0.0,0.0,2,0,2,0,0,0,2,0,0,0,9,0,0,0,0,9,0,0,0,37,3,0,0,0,0,0,0,0,0,9,1,1,0,0,36,0,0,Interfacer,gnucash-android-2.4.1
43,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/export/ofx/OfxExporter.java,org.gnucash.android.export.ofx.OfxExporter,class,16,19,3,16,19,2,0,39,19,0.71428573,0.0,0.0,7,0,4,3,0,0,4,0,0,0,1,0,0,1,0,0,0,0,5,102,5,1,2,4,0,11,2,23,1,20,3,0,0,0,140,1,0,Service Provider,gnucash-android-2.4.1
45,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetFormFragment.java,org.gnucash.android.ui.budget.BudgetFormFragment,class,38,40,2,38,38,2,0,85,13,0.8140352,0.17777778,0.46666667,15,0,10,5,0,0,10,0,0,0,19,1,1,6,0,12,1,0,5,203,10,0,12,1,2,13,6,44,1,46,3,0,0,0,191,1,0,Interfacer,gnucash-android-2.4.1
46,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/util/dialog/DateRangePickerDialogFragment.java,org.gnucash.android.ui.util.dialog.DateRangePickerDialogFragment$OnDateRangeSetListener,interface,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,Interfacer,gnucash-android-2.4.1
47,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetAmountEditorFragment.java,org.gnucash.android.ui.budget.BudgetAmountEditorFragment$BudgetAmountViewHolder,innerclass,10,10,0,10,2,1,0,12,0,0.4,1.0,1.0,2,0,2,0,0,0,2,0,0,0,5,0,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,1,0,5,0,2,0,0,27,0,0,Interfacer,gnucash-android-2.4.1
48,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/DeleteAllTransactionsConfirmationDialog.java,org.gnucash.android.ui.settings.dialog.DeleteAllTransactionsConfirmationDialog,class,6,8,2,6,2,3,0,6,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,1,0,1,0,1,0,0,23,1,0,Service Provider,gnucash-android-2.4.1
49,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerDialog.java,org.gnucash.android.ui.colorpicker.ColorPickerDialog,class,11,13,2,11,33,2,0,27,40,0.84558815,0.30833334,0.65,17,1,16,1,0,0,16,0,0,0,16,7,2,2,12,0,7,0,0,125,4,0,15,0,0,5,2,28,0,21,1,0,0,0,86,1,0,Service Provider,gnucash-android-2.4.1
50,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/report/ReportsActivity.java,org.gnucash.android.ui.report.ReportsActivity$Anonymous1,anonymous,4,4,0,4,3,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,1,1,0,0,0,19,-1,0,Interfacer,gnucash-android-2.4.1
51,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/report/ReportsActivity.java,org.gnucash.android.ui.report.ReportsActivity$Anonymous2,anonymous,3,3,0,3,4,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,2,0,0,1,0,0,0,14,-1,0,Interfacer,gnucash-android-2.4.1
52,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseSchema.java,org.gnucash.android.db.DatabaseSchema,class,2,2,0,2,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,131,0,0,0,0,0,2,2,4,0,4,0,0,11,0,71,1,0,Information Holder,gnucash-android-2.4.1
55,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/DoubleConfirmationDialog.java,org.gnucash.android.ui.settings.dialog.DoubleConfirmationDialog,class,8,13,5,8,5,2,3,11,6,0.0,0.0,0.0,4,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,1,0,1,1,0,2,0,2,1,2,0,0,73,1025,0,Service Provider,gnucash-android-2.4.1
56,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/MigrationHelper.java,org.gnucash.android.db.MigrationHelper$Anonymous1,anonymous,1,1,0,1,9,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,35,1,2,0,2,0,7,0,4,5,4,3,0,0,0,15,-1,0,Service Provider,gnucash-android-2.4.1
57,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/export/xml/GncXmlHelper.java,org.gnucash.android.export.xml.GncXmlHelper,class,2,6,4,2,6,1,0,14,8,0.9961165,0.1,0.1,5,5,5,0,0,0,5,0,0,0,103,103,103,0,0,0,103,0,4,133,5,0,0,0,0,106,4,113,3,112,1,0,0,0,140,1025,0,Service Provider,gnucash-android-2.4.1
58,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/MigrationHelper.java,org.gnucash.android.db.MigrationHelper$Anonymous2,anonymous,1,1,0,1,2,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,1,0,4,0,6,1,5,1,0,0,0,28,-1,0,Service Provider,gnucash-android-2.4.1
59,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,org.gnucash.android.ui.transaction.ScheduledActionsListFragment$ScheduledTransactionsCursorAdapter,innerclass,17,17,0,17,9,2,0,33,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,80,1,0,1,0,1,4,6,15,0,15,2,2,0,0,54,4,0,Interfacer,gnucash-android-2.4.1
60,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsListFragment.java,org.gnucash.android.ui.transaction.TransactionsListFragment,class,30,34,4,30,17,5,0,42,55,0.7857143,0.1978022,0.6043956,14,0,14,0,0,0,14,0,0,0,6,1,0,4,1,1,1,0,4,220,4,0,2,0,2,4,2,16,0,13,1,0,2,0,155,1,0,Interfacer,gnucash-android-2.4.1
61,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/PasscodeLockActivity.java,org.gnucash.android.ui.passcode.PasscodeLockActivity,class,5,10,5,5,12,2,4,28,3,0.6666667,0.0,0.0,3,0,0,1,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,33,1,0,2,0,1,3,2,8,1,6,2,0,0,0,46,1,0,Service Provider,gnucash-android-2.4.1
62,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/report/BaseReportFragment.java,org.gnucash.android.ui.report.BaseReportFragment,class,30,39,9,30,41,2,5,44,286,0.9418182,0.018115941,0.02173913,25,0,20,1,4,0,24,5,0,0,11,3,2,1,8,0,2,0,2,140,8,0,10,0,3,3,19,26,6,20,1,1,0,0,229,1025,0,Service Provider,gnucash-android-2.4.1
63,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetListFragment.java,org.gnucash.android.ui.budget.BudgetListFragment$BudgetRecyclerAdapter$Anonymous1,anonymous,3,3,0,3,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Interfacer,gnucash-android-2.4.1
64,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseSchema.java,org.gnucash.android.db.DatabaseSchema$RecurrenceEntry,innerclass,1,1,0,1,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,7,0,0,9,0,0,0,0,0,7,0,7,0,7,0,0,0,0,22,1033,0,Information Holder,gnucash-android-2.4.1
65,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransferFundsDialogFragment.java,org.gnucash.android.ui.transaction.dialog.TransferFundsDialogFragment$Anonymous3,anonymous,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Interfacer,gnucash-android-2.4.1
67,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransferFundsDialogFragment.java,org.gnucash.android.ui.transaction.dialog.TransferFundsDialogFragment$Anonymous2,anonymous,1,1,0,1,2,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,-1,0,Interfacer,gnucash-android-2.4.1
68,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransferFundsDialogFragment.java,org.gnucash.android.ui.transaction.dialog.TransferFundsDialogFragment$Anonymous5,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,Interfacer,gnucash-android-2.4.1
69,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransferFundsDialogFragment.java,org.gnucash.android.ui.transaction.dialog.TransferFundsDialogFragment$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Interfacer,gnucash-android-2.4.1
70,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/util/widget/EmptyRecyclerView.java,org.gnucash.android.ui.util.widget.EmptyRecyclerView,class,9,15,6,9,11,2,0,7,11,0.6666667,0.06666667,0.06666667,6,0,5,0,0,1,6,0,0,0,2,0,0,0,0,2,1,0,0,46,0,0,4,0,0,0,1,3,0,3,1,1,0,0,36,1,0,Service Provider,gnucash-android-2.4.1
71,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,org.gnucash.android.ui.export.ExportFormFragment,class,46,50,4,46,46,2,0,87,73,0.8880952,0.022222223,0.022222223,15,0,10,5,0,0,10,0,0,0,28,2,0,10,0,18,2,0,23,354,5,0,11,0,2,4,5,43,0,51,3,5,0,0,263,1,0,Interfacer,gnucash-android-2.4.1
72,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/homescreen/WidgetConfigurationActivity.java,org.gnucash.android.ui.homescreen.WidgetConfigurationActivity,class,32,44,12,32,17,2,0,62,19,0.85714287,0.0,0.0,7,5,5,2,0,0,5,0,0,0,8,0,0,3,0,5,0,0,10,180,2,1,3,1,0,10,8,34,10,40,2,4,0,0,160,1,0,Interfacer,gnucash-android-2.4.1
73,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,org.gnucash.android.ui.transaction.ScheduledActionsListFragment$ScheduledTransactionsCursorAdapter$Anonymous2,anonymous,2,2,0,2,2,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,-1,0,Interfacer,gnucash-android-2.4.1
74,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,org.gnucash.android.ui.transaction.ScheduledActionsListFragment$ScheduledTransactionsCursorAdapter$Anonymous3,anonymous,3,3,0,3,2,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,6,2,2,1,0,0,0,11,-1,0,Interfacer,gnucash-android-2.4.1
